pages.employeeProfile.compensation.tax,Thông tin khấu trừ thuế
pages.employeeProfile.compensation.stocks,Cổ phiếu
pages.employeeProfile.compensation.addBankAccount,Thêm tài khoản ngân hàng
pages.employeeProfile.compensation.limitedAccount,Bạn có thể có đến 4 tài khoản
pages.employeeProfile.compensation.bankName,Tên ngân hàng
pages.employeeProfile.compensation.bankName.placeholder,Tên ngân hàng
pages.employeeProfile.compensation.bankName.validate,Vui lòng nhập tên ngân hàng!
pages.employeeProfile.compensation.branchName,Tên chi nhánh
pages.employeeProfile.compensation.branchName.placeholder,Tên chi nhánh
pages.employeeProfile.compensation.branchName.validate,Vui lòng nhập tên chi nhánh!
pages.employeeProfile.compensation.accountType,Loại tài khoản
pages.employeeProfile.compensation.accountType.validate,Vui lòng nhập loại tài khoản!
pages.employeeProfile.compensation.accountNumber,Số tài khoản
pages.employeeProfile.compensation.accountNumber.validate1,Vui lòng nhập số tài khoản!
pages.employeeProfile.compensation.accountNumber.validate2,Chỉ nhập số và tối đa 16 chữ số
pages.employeeProfile.compensation.swiftcode,Mã nhanh
pages.employeeProfile.compensation.swiftcode.placeholder,Mã nhanh
pages.employeeProfile.compensation.swiftcode.validate,Vui lòng nhập mã nhanh!
pages.employeeProfile.compensation.routingNumber,
pages.employeeProfile.compensation.routingNumber.placeholder,
pages.employeeProfile.compensation.routingNumber.validate1,Vui lòng nhập số định tuyến!
pages.employeeProfile.compensation.routingNumber.validate2,Chỉ nhập số và tối đa 9 chữ số
pages.employeeProfile.compensation.salaryAccount,Tài khoản lương
pages.employeeProfile.compensation.personalAccount,Tài khoản cá nhân
pages.employeeProfile.compensation.accountName,Tên tài khoản
pages.employeeProfile.compensation.accountName.placeholder,Tên tài khoản
pages.employeeProfile.compensation.accountName.validate,Vui lòng nhập tên tài khoản!
pages.employeeProfile.compensation.payDetail,Chi tiết lương (hằng năm)
pages.employeeProfile.compensation.payHistory,Lịch sử chi trả
pages.employeeProfile.compensation.annualCTC,CTC hằng năm
pages.employeeProfile.compensation.basic,Cơ bản
pages.employeeProfile.compensation.otherAllowances,Các khoản phụ cấp khác
pages.employeeProfile.compensation.variablePayTraget,
pages.employeeProfile.compensation.viewGrossPay,Xem tổng lương
pages.employeeProfile.compensation.viewDeductions,#ERROR!
pages.employeeProfile.compensation.changeType,
pages.employeeProfile.compensation.salary,Lương
pages.employeeProfile.compensation.effectiveDate,Ngày hiệu lực
pages.employeeProfile.compensation.initiatedDate,
pages.employeeProfile.compensation.changedBy,Thay đổi bởi
pages.employeeProfile.compensation.showing,
pages.employeeProfile.compensation.of,
pages.employeeProfile.compensation.grossPay,Tổng lương
pages.employeeProfile.compensation.deductions,
pages.employeeProfile.compensation.netPay,Thực lãnh
pages.employeeProfile.compensation.paySlipAugust,Phiếu lương - Tháng 8
pages.employeeProfile.requestDetails.requestType,Loại yêu cầu
pages.employeeProfile.requestDetails.requestType.placeholder,
pages.employeeProfile.requestDetails.requestType.validate,Vui lòng chọn một loại
pages.employeeProfile.requestDetails.additionalInfo,Thông tin bổ sung
pages.employeeProfile.requestDetails.eligibilityRequest,
pages.employeeProfile.happenChanged,Một thay đổi đã xảy ra.
pages.employeeProfile.immediateChanged,Một sự thay đổi ngay lập tức.
pages.employeeProfile.scheduledChanged,Thay đổi lịch
pages.employeeProfile.raiseTermination.changeTakeEffect,Khi bạn muốn những thay đổi có hiệu lực?
pages.employeeProfile.raiseTermination.selectLeaveDate,Vui lòng chọn nghỉ từ ngày
pages.employeeProfile.raiseTermination.dateChanged,Vui lòng chọn ngày thay đổi!
pages.employeeProfile.putOnLeave.warning,Điều này sẽ khiến {full Name} nghỉ phép không lương những ngày đã chọn. Thông báo cập nhật cũng sẽ được gửi cho nhân viên.
pages.employeeProfile.putOnLeave.leaveFrom,
pages.employeeProfile.putOnLeave.leaveFrom.validate,Vui lòng chọn nghỉ từ ngày
pages.employeeProfile.putOnLeave.leaveTo,Nghỉ để
pages.employeeProfile.putOnLeave.leaveTo.validate,Vui lòng chọn nghỉ đến ngày
pages.employeeProfile.warning,Điều này sẽ khiến {full Name} nghỉ phép không lương những ngày đã chọn. Thông báo cập nhật cũng sẽ được gửi cho nhân viên.
pages_admin.employees.title,Quản lý nhân viên
pages_admin.employees.table.activeEmployeesTab,Nhân viên đang hoạt động
pages_admin.employees.table.inactiveEmployeesTab,Nhân viên không họạt động
pages_admin.employees.table.downloadTemplate,Tải mẫu
pages_admin.employees.table.exportEmployees,Nhân viên nghỉ
pages_admin.employees.table.importEmployees,Nhân viên gia nhập
pages_admin.employees.table.addEmployee,Thêm nhân viên
pages_admin.employees.table.userID,ID người dùng
pages_admin.employees.table.joinedDate,Gia nhập ngày
pages_admin.employees.table.email,Email
pages_admin.employees.tabFilter.filter,Lọc
pages_admin.employees.tabFilter.reset,Cài lại
pages_admin.employees.tabFilter.name,Tên
addEmployee.employeeID,ID nhân viên
addEmployee.placeholder.employeeID,Nhập ID nhân viên
addEmployee.validate.employeeID,ID nhân viên không hợp lệ!
addEmployee.name,Tên
addEmployee.placeholder.name,Nhập tên
addEmployee.firstName,Họ
addEmployee.placeholder.firstName,Nhập họ
addEmployee.middleName,Tên lót
addEmployee.placeholder.middleName,Nhập tên lót
addEmployee.lastName,Tên
addEmployee.placeholder.lastName,Nhập tên
addEmployee.validate.name,
addEmployee.personalEmail,Email cá nhân
addEmployee.placeholder.personalEmail,
addEmployee.workEmail,Email công việc
addEmployee.placeholder.workEmail,Nhập email công việc
addEmployee.employeeType,Loại nhân viên
addEmployee.placeholder.employeeType,
addEmployee.employmentType,Loại công việc
addEmployee.placeholder.employmentType,
addEmployee.company,Công ty
addEmployee.placeholder.company,Chọn công ty
addEmployee.location,Vị trí
addEmployee.placeholder.location,
addEmployee.department,Bộ phận
addEmployee.placeholder.department,
addEmployee.roles,Vai trò
addEmployee.placeholder.roles,Chọn vai trò
addEmployee.jobTitle,Chức danh công việc
addEmployee.placeholder.jobTitle,Chọn chức danh công việc
addEmployee.manager,Quản lý báo cáo
addEmployee.placeholder.manager,Chọn quản lý báo cáo
addEmployee.required,{label} được yêu cầu!
addEmployee.validateEmail,
addEmployee.validateNumber,
employee.button.cancel,Huỷ
employee.button.submit,Nộp
footer.div1,© 2022 Paxanimi Inc
footer.div2,
pages.forgotPassword.title,Quên mật khẩu
pages.forgotPassword.description,"Để đặt lại mật khẩu, bạn phải nhập địa chỉ email công ty đã đăng ký vào bên dưới."
pages.forgotPassword.emailLabel,Nhận địa chỉ mail công ty
pages.forgotPassword.pleaseInputYourEmail,Vui lòng nhập email của bạn!
pages.forgotPassword.invalidEmail,Email không hợp lệ
pages.forgotPassword.retrievePassword,
pages.forgotPassword.signIn,
pages.forgotPassword.descriptionSuccessfully1,Một email với liên kết để thay đổi mật khẩu đã được gửi đến email ID
pages.forgotPassword.descriptionSuccessfully2,.Nhấp vào liên kết để tạo mật khẩu mới.
pages.forgotPassword.blockFeature,Bạn không được phép sử dụng tính năng này.
pages.helpPage.updateSetting,
pages.helpPage.settings,Cài đặt
pages.helpPage.support24/7,
pages.helpPage.contactUs,Liên hệ với chúng tôi
pages.helpPage.needHelp,
pages.helpPage.name,{name} Tên
pages.helpPage.enterName,Nhập {name} tên
pages.helpPage.addName,Thêm {tên}
pages.helpPage.editName,Chỉnh sửa {name}
pages.helpPage.viewName,Xem {name}
pages.helpPage.deleteName,Xoá {name}
pages.helpPage.updateName,Tải lên {name}
pages.helpPage.table.numOf,Số {name}
pages.helpPage.selectName,Chọn {name}
pages.helpPage.searchTopic,Tìm kiếm theo chủ đề hoặc mô tả
pages.helpPage.validate.selectCountry,Vui lòng chọn khu vực
pages.helpPage.validate.existName,{name} đã tồn tại
pages.helpPage.validate.requiredField,Phần bắt buộc!
pages.helpPage.validate.questionExist,Câu hỏi này đã có
pages.helpPage.validate.maxTopicCharacter,
pages.helpPage.validate.maxDescriptionCharacter,
pages.helpPage.table.category,
pages.helpPage.table.action,Tách vụ
pages.helpPage.editCategory,Chỉnh sửa danh mục
pages.helpPage.enterCategory,
pages.helpPage.saveChanges,Lưu thay đổi
pages.helpPage.deleteYes,Đồng ý xoá
pages.helpPage.confirmDelete,Bạn có chắc không muốn xoá mục này?
pages.helpPage.category,
pages.helpPage.categoryName,
pages.helpPage.categories,
pages.helpPage.addCategories,Thêm danh mục
pages.helpPage.faqCategories,
pages.helpPage.faqCategory,
pages.helpPage.faqList,
pages.helpPage.FAQ,
pages.helpPage.addFAQ,Thêm FAQ
pages.helpPage.editFAQ,Chỉnh sửa FAQ
pages.helpPage.question,
pages.helpPage.answer,Trả lời
pages.helpPage.faqSearch,Tìm kiến theo câu hỏi hoặc câu trả lời
pages.helpPage.helpCategories,Danh mục trợ giúp
pages.helpPage.helpTopics,Đề mục trợ giúp
pages.helpPage.topics,Chủ đề
pages.helpPage.topic,Chủ đề
pages.helpPage.searchByTopic,Tìm kiếm theo chủ đề hoặc mô tả
pages.helpPage.helpCategory,
pages.helpPage.description,Mô tả
pages.helpPage.uploadMedia,Tải lên media file
pages.helpPage.addedBy,Được thêm bởi
pages.helpPage.addedOn,Đã thêm vào
pages.helpPage.byCategoryName,Thêm bởi
pages.helpPage.searchByCategory,Tìm kiếm theo tên danh mục
pages.helpPage.byCreator,Tạo bởi
pages.helpPage.searchByCreator,Tìm kiếm theo người tạo
pages.helpPage.byCreatedDate,Theo ngày tạo
pages.helpPage.byDuration,Theo khoản thời gian
pages.helpPage.signPolicy,
pages.helpPage.sign,
pages.helpPage.signed,
pages.helpPage.readPolicy,Vui lòng đọc tất cả các tài liệu chính sách và ký tên để đánh dấu sự chấp nhận của bạn. Vui lòng liên hệ với HR trong trường hợp có bất kỳ câu hỏi nào.
pages.helpPage.acknowledgement,Nhìn nhận
pages.helpPage.instructions,
pages.helpPage.signatureEmployee,Chữ ký nhân viên
pages.helpPage.thank,Cảm ơn!
pages.helpPage.documentSent,Bản sao của tài liệu đã ký đã được gửi cho bạn và HR. Bạn cũng có thể tìm thấy tài liệu này trong tab Tài liệu của Hồ sơ nhân viên.
pages.helpPage.policies,Chính sách
pages.helpPage.policiesCertification,
pages.helpPage.exportPolicies,
pages.helpPage.policiesCategories,Danh mục chính sách
pages.helpPage.policiesRegulations,Chính xách & Qui định
pages.helpPage.addPolicy,Thêm chính sách
pages.helpPage.deletePolicy,Xoá chính sách
pages.helpPage.editPolicy,Chỉnh sửa chỉnh sách
pages.helpPage.policyName,Tên chính sách
pages.helpPage.searchPolicy,Tfim kiếm theo tên chính sách
pages.helpPage.addPoliciesCategories,Thêm danh mục chính sách
pages.helpPage.categoriesName,
pages.helpPage.documentCount,
pages.helpPage.deletePoliciesCategories,Xoá danh mục chính sách
pages.helpPage.editPoliciesCategories,Chỉnh sửa danh mục chính sách
pages.helpPage.selectCountry,Vui lòng chọn công ty
pages.helpPage.enterCategoriesName,Vui lòng nhập tên danh mục
pages.helpPage.selectPolicyCategories,Vui lòng chọn danh mục chính sách
pages.helpPage.selectPolicies,Vui lòng chọn chính sách
pages.helpPage.enterPolicyName,Vui lòng nhập tên chính sách
pages.helpPage.existPolicyName,
pages.helpPage.categoriesNameExist,
pages.helpPage.onlyUploadPDF,Bạn chỉ có thể tải lên file PDF
pages.helpPage.invalidFile,file không hợp lệ
pages.helpPage.dropFile,Thả file tại đây
pages.helpPage.browse,duyệt
pages.helpPage.toUpload,để tải lên một file
pages.helpPage.fileAndSizeSupport,Kích thước file tối đa là 5 MB. Định dạng hỗ trợ: jpeg & pdf
pages.helpPage.viewDocument,Xem tài liệu
pages.helpPage.uploadDocument,Đã tải tài liệu
pages.helpPage.policyDocument,Tài liệu chính sách
pages.home.notifyMess,Bạn có
pages.home.isFillTimesheet,Bạn đã điền bảng chấm chông chưa?
pages.home.announcements,Thông báo
pages.home.isAnnouncements,Không có thông báo nào
pages.home.editPost,Chỉnh sửa bài đăng
pages.home.newPost,Bài đăng mới
pages.home.deletePostMess,Bạn có chắc không muốn xoá bài đăng này?
pages.home.social,Cộng đồng
pages.home.shareSomething,"Hôm nay, hãy chia sẽ vài điều"
pages.home.enterDescription,
pages.home.charLimit,Số từ giới hạn
pages.home.mediaFile,Media file
pages.home.chooseFiles,Chọn file
pages.home.dropFiles,hoặc thả file tại đây
pages.home.fileSizeAndFormat,"Kích thước file tối đa là 5 MB. Định dạng hỗ trợ: png, jpg, jpeg, mp4 & mov"
pages.home.hidePost,
pages.home.flagPost,
pages.home.noComment,Không bình luận
pages.home.addComment,Thêm một bình luận...
pages.home.approvalPage,Trang đã được duyệt
pages.home.noBanners,
pages.home.letsCelebrate,Chúng ta hãy ăn mừng
pages.home.sayBirthday,Hãy chúc mừng sinh nhật!
pages.home.sayCongratulation,Hãy chúc mừng!
pages.home.congratulations,Chúc mừng!
pages.home.onCompleting,
pages.home.happyBirthday,Chúc mừng sinh nhật
pages.home.upBirthday,Sinh nhật sắp tới
pages.home.txtYear,năm
pages.home.txtYears,năm
pages.home.txtWith,với
pages.home.welcomeNewbie,Chào mừng thành viên mới gia nhập !!!
pages.home.birthdayEmpty,Hôm nay không có sinh nhật ai
pages.home.gallery,Thư viện
pages.home.myTeam,Team
pages.home.myTickets,Ticket
pages.home.myCalendar,Lịch
pages.home.quickLinks,Liên kết
pages.home.editQuickLink,Chỉnh sửa liên kết
pages.home.newQuickLink,Liên kết mới
pages.home.flagAsInappropriate,
pages.home.employeesVotedOption,Nhân viên đã bình chọn cho option này
